Community,Node,type,country,neighbor_count,In-Degree,Out-Degree,Avg-Weight,Node_Count,Edge_Count,ownership,partnership,family_relationship,membership,Connected_Node_Type_company,Connected_Node_Type_organization,Connected_Node_Type_Uncategorized,Connected_Node_Type_person,Connected_Node_Type_location,Connected_Node_Type_political_organization,Connected_Node_Type_vessel,Connected_Node_Type_movement,Connected_Node_Type_event,Suspicion rate
1,04eab3c4-ed99-467b-8844-b5279a6b955e,location,Unknown,2.0,0,2,0.819628625,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,32.67%
1,10880329,organization,Unknown,4.0,0,4,0.82634355,4,4,1,0,2,1,1,1,1,0,0,0,0,0,1,45.00%
1,Daniel Butler,person,Country_271835,3.0,3,0,0.91629201,3,3,2,0,1,0,0,0,0,1,0,1,0,0,1,22.00%
1,1bf22b98-519c-4131-8bb4-53ecdd193100,location,Unknown,2.0,1,1,0.90841938,2,2,0,0,0,2,0,0,1,1,0,0,0,0,0,6.17%
1,Brittany Brewer,person,Country_271835,2.0,2,0,0.811338755,2,2,2,0,0,0,0,0,1,0,1,0,0,0,0,22.00%
1,Phillips,Uncategorized,Unknown,6.0,2,4,0.8541252333333333,6,6,3,1,1,1,1,0,1,2,2,0,0,0,0,10.67%
1,Margaret Ward,person,Country_271835,3.0,1,2,0.8927046333333334,3,3,0,0,2,1,0,0,1,2,0,0,0,0,0,16.83%
1,Faroe Islands Halibut A/S,Uncategorized,Unknown,2.0,1,1,0.845826925,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,6.17%
1,th,Uncategorized,Unknown,3.0,0,3,0.8720369899999999,3,3,0,1,0,2,0,0,3,0,0,0,0,0,0,45.00%
1,ItaquaÃ,Uncategorized,Unknown,8.0,2,8,0.8864888019999999,8,10,5,1,0,4,0,0,3,6,1,0,0,0,0,10.67%
1,Bradley Murphy,person,Country_271835,2.0,0,2,0.8431332,2,2,0,2,0,0,1,0,0,0,0,0,0,0,1,32.67%
1,9238420,organization,Unknown,2.0,0,2,0.868682145,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,45.00%
1,past years,event,Unknown,2.0,2,0,0.93261147,2,2,0,0,1,1,0,0,0,0,2,0,0,0,0,22.00%
1,operated vehicle,vessel,Unknown,2.0,2,0,0.9565022,2,2,0,0,0,2,0,0,1,0,0,0,1,0,0,22.00%
1,Anthony Larson,person,Country_271835,2.0,0,2,0.836578275,2,2,0,0,0,2,1,1,0,0,0,0,0,0,0,32.67%
1,683113035,organization,Unknown,3.0,0,3,0.84463298,3,3,0,1,0,2,0,0,3,0,0,0,0,0,0,45.00%
1,Rebecca Caldwell,person,Oceanus,7.0,0,7,0.9041158614285714,7,7,2,0,2,3,0,2,1,2,0,0,1,0,1,32.67%
1,One Hongn,Uncategorized,Unknown,2.0,1,2,0.8549025966666667,2,3,2,1,0,0,0,0,1,2,0,0,0,0,0,23.00%
1,2234557,organization,Unknown,3.0,0,3,0.8682772,3,3,1,1,0,1,0,2,0,0,1,0,0,0,0,32.67%
1,111274e2-c155-4640-9a8e-f506f3fbca06,location,Unknown,3.0,0,3,0.8458935533333335,3,3,1,0,0,2,1,0,1,1,0,0,0,0,0,32.67%
1,697844686,organization,Unknown,2.0,1,1,0.872964415,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,18.50%
1,33,organization,Unknown,1.0,1,0,0.9852588,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,37.83%
1,Tracy Rogers,person,Country_271835,2.0,0,2,0.5792,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,32.67%
1,5698,organization,Unknown,2.0,0,2,0.8215193,2,2,0,0,1,1,0,2,0,0,0,0,0,0,0,45.00%
1,2658,organization,Unknown,3.0,2,1,0.8257912666666667,3,3,0,0,0,3,1,2,0,0,0,0,0,0,0,18.50%
1,98631,organization,Unknown,2.0,2,0,0.82686635,2,2,0,0,1,1,0,2,0,0,0,0,0,0,0,34.33%
1,underwater,vessel,Unknown,2.0,0,3,0.9070539166666668,2,3,0,0,1,2,2,0,0,0,0,0,1,0,0,32.67%
1,4532329,organization,Unknown,2.0,0,2,0.83544995,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,45.00%
1,wheeler,vessel,Unknown,2.0,1,1,0.92480057,2,2,2,0,0,0,0,1,0,0,0,0,1,0,0,6.17%
1,Orange River  AS Logistics,Uncategorized,Unknown,1.0,1,0,0.90888196,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,50.17%
1,Ariel Thornton,person,Country_271835,2.0,0,2,0.87037363,2,2,0,2,0,0,0,1,1,0,0,0,0,0,0,32.67%
1,45361487,organization,Unknown,2.0,1,1,0.82178235,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,18.50%
1,620019,organization,Unknown,3.0,0,3,0.8611170666666667,3,3,0,3,0,0,0,2,1,0,0,0,0,0,0,45.00%
1,806,organization,Unknown,2.0,0,2,0.8759688000000001,2,2,0,2,0,0,1,1,0,0,0,0,0,0,0,45.00%
1,bd16ff21-2da0-4ad7-8aec-d04a28b61277,location,Unknown,3.0,3,0,0.8136375833333332,3,3,1,0,2,0,0,0,2,1,0,0,0,0,0,22.00%
1,Marsâ,Uncategorized,Unknown,2.0,1,1,0.85646192,2,2,0,0,2,0,0,0,0,1,1,0,0,0,0,6.17%
1,Brittany Kane,person,Country_256617,2.0,0,2,0.853509545,2,2,0,0,2,0,0,0,1,0,1,0,0,0,0,32.67%
1,Christina Abbott,person,Country_271835,2.0,0,2,0.915084685,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,32.67%
1,Diao yu bi sai Tidal BV Export,company,Country_322527,2.0,0,2,0.90323465,2,2,0,0,1,1,0,0,0,2,0,0,0,0,0,38.83%
1,âpoachedâ,Uncategorized,Unknown,1.0,0,1,0.844001,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,60.83%
1,570683,organization,Unknown,2.0,2,0,0.880557,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,34.33%
1,âSewardâs Follyâ,Uncategorized,Unknown,1.0,1,0,0.8158544,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,50.17%
1,60774,organization,Unknown,3.0,1,3,0.8713229499999999,3,4,0,0,1,3,0,2,2,0,0,0,0,0,0,29.17%
1,Jharkhand s GmbH & Co. KG,Uncategorized,Unknown,1.0,1,0,0.94118375,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,50.17%
1,9280,organization,Unknown,1.0,1,0,0.85543203,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,37.83%
1,cc6cf3e0-5794-4497-a31d-79b4db1b55a9,location,Unknown,2.0,0,2,0.8332342500000001,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,32.67%
1,911243414,organization,Unknown,2.0,0,2,0.84082955,2,2,0,0,0,2,0,1,0,1,0,0,0,0,0,38.83%
1,Christine Chaney,person,Country_271835,4.0,0,4,0.8468433499999999,4,4,0,0,4,0,0,1,0,3,0,0,0,0,0,32.67%
1,Kimberly Olson,person,Country_271835,3.0,3,0,0.8588107099999999,3,3,0,0,2,1,0,1,0,2,0,0,0,0,0,22.00%
1,87278,organization,Unknown,3.0,3,0,0.8517188766666667,3,3,0,0,3,0,0,1,0,2,0,0,0,0,0,34.33%
1,Lisa Payne,person,Country_271835,4.0,2,2,0.8250428325,4,4,0,0,4,0,0,2,0,2,0,0,0,0,0,6.17%
1,William Atkinson,person,Country_271835,2.0,2,0,0.84418091,2,2,0,0,2,0,0,1,0,1,0,0,0,0,0,22.00%
1,9357541,organization,Unknown,3.0,0,3,0.8286662166666666,3,3,0,0,3,0,0,1,0,2,0,0,0,0,0,45.00%
1,6b58646e-1d3a-4b72-b8a0-9f57c296d73d,location,Unknown,2.0,0,2,0.8691346,2,2,1,0,0,1,0,0,2,0,0,0,0,0,0,32.67%
1,760219951,organization,Unknown,2.0,0,2,0.859455555,2,2,0,2,0,0,1,0,0,0,0,0,1,0,0,45.00%
1,0ae94787-4593-4139-848d-9174ea13ac23,location,Unknown,2.0,2,0,0.8401932750000001,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,22.00%
1,Luis Douglas,person,Country_271835,2.0,0,2,0.8537233,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,32.67%
1,24641639,organization,Unknown,2.0,2,0,0.855438785,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,34.33%
1,Jennifer Thompson,person,Country_271835,2.0,0,2,0.87106292,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,32.67%
1,97836b65-db6a-43bf-9467-cf57d84645ff,location,Unknown,5.0,0,5,0.83523444,5,5,3,0,0,2,1,2,0,1,1,0,0,0,0,32.67%
1,Julie Parks,person,Country_271835,2.0,0,2,0.83839553,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,32.67%
1,06c161ac-e601-493f-b8df-839382e16a74,location,Unknown,1.0,0,1,0.82823896,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,48.50%
1,9977227,organization,Unknown,5.0,3,2,0.84826913,5,5,1,1,2,1,0,2,3,0,0,0,0,0,0,18.50%
1,8651344,political_organization,Unknown,2.0,2,0,0.87494785,2,2,0,0,2,0,0,0,1,1,0,0,0,0,0,22.00%
1,Debra Hebert,person,Country_271835,1.0,1,0,0.86057574,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,37.83%
1,James Sampson,person,Country_271835,2.0,0,2,0.86652127,2,2,0,0,2,0,0,0,0,1,0,1,0,0,0,32.67%
1,Charles OJSC Marine conservation,company,Country_271835,4.0,0,4,0.8895572949999999,4,4,0,1,2,1,0,0,3,0,0,0,0,0,1,45.00%
1,Rebecca Fox,person,Oceanus,1.0,0,1,0.8717108,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,48.50%
1,James Hernandez,person,Country_271835,2.0,2,0,0.8544853,2,2,0,2,0,0,0,0,1,0,1,0,0,0,0,22.00%
1,Michelle Long,person,Country_271835,1.0,0,1,0.86889005,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,48.50%
1,Dr. Michelle Dominguez,person,Country_271835,4.0,1,3,0.8741405425,4,4,0,0,3,1,0,0,1,3,0,0,0,0,0,16.83%
1,Seashell Sanctum SRL Transport,company,Country_271835,2.0,1,1,0.86148625,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,12.33%
1,Coastal Crusaders Kga Worldwide,company,Country_271835,4.0,4,0,0.8597745525,4,4,4,0,0,0,1,1,1,1,0,0,0,0,0,28.17%
1,Shawna Welch,person,Country_271835,2.0,0,2,0.8741823200000001,2,2,0,0,1,1,0,1,1,0,0,0,0,0,0,32.67%
1,Noah Mitchell,person,Country_271835,5.0,4,2,0.8514418883333335,5,6,0,0,0,6,0,3,3,0,0,0,0,0,0,6.17%
1,Tyler Turner,person,Country_271835,2.0,2,0,0.8899408,2,2,0,0,1,1,0,1,0,1,0,0,0,0,0,22.00%
1,Nathaniel Shah,person,Country_271835,2.0,2,0,0.84457002,2,2,0,2,0,0,0,1,1,0,0,0,0,0,0,22.00%
1,Bulk Carrier,vessel,Unknown,2.0,2,0,0.85108165,2,2,0,2,0,0,0,1,0,0,1,0,0,0,0,22.00%
1,Candice Brown,person,Country_271835,2.0,2,0,0.82447892,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,22.00%
1,9411155,organization,Unknown,2.0,2,0,0.83553477,2,2,0,1,0,1,0,2,0,0,0,0,0,0,0,34.33%
1,Lindsey Barr,person,Country_271835,2.0,2,0,0.918142795,2,2,0,0,2,0,0,1,1,0,0,0,0,0,0,22.00%
1,aac2c35c-d06d-45df-a1f8-a0c4001f3897,location,Unknown,2.0,2,0,0.8965197,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,22.00%
1,26,organization,Unknown,1.0,1,0,0.84706634,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,50.17%
1,4146760,organization,Unknown,1.0,1,0,0.80017346,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,50.17%
1,5025f249-0b3c-4741-a7aa-090d93395acf,location,Unknown,1.0,1,0,0.8416894,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,37.83%
1,William Murray,person,Country_271835,4.0,2,3,0.8450207319999998,4,5,1,0,0,4,1,3,0,0,1,0,0,0,0,16.83%
1,4086,organization,Unknown,2.0,2,0,0.851540465,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,34.33%
1,Aine,vessel,Unknown,3.0,3,0,0.8614903100000001,3,3,0,0,0,3,0,1,2,0,0,0,0,0,0,22.00%
1,4562fe84-0188-47fd-8e27-67380da0079c,location,Unknown,3.0,3,0,0.85626215,3,3,3,0,0,0,0,1,1,0,1,0,0,0,0,22.00%
1,Tyler Blanchard,person,Country_271835,2.0,2,0,0.864661075,2,2,0,0,0,2,0,1,0,0,1,0,0,0,0,22.00%
1,Miranda Small,person,Country_271835,2.0,2,0,0.89729462,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,22.00%
1,e09b64a2-397a-4bec-96a1-7d61479fe37a,location,Unknown,2.0,2,0,0.827919585,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,22.00%
1,88e9e7e8-3edf-4fd4-959d-8ec4f53e59d6,location,Unknown,1.0,1,0,0.85733896,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,37.83%
1,528,organization,Unknown,1.0,1,0,0.80576813,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,50.17%
1,84616,organization,Unknown,1.0,2,0,0.83081447,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,34.33%
1,yearbook2034,Uncategorized,Unknown,4.0,4,0,0.8231445125,4,4,0,0,0,4,0,3,1,0,0,0,0,0,0,34.33%
1,555,organization,Unknown,2.0,0,2,0.83740107,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,45.00%
1,Gregory Carter,person,Country_271835,2.0,1,1,0.8411429699999999,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,6.17%
1,Adam Gutierrez,person,Country_216139,1.0,0,1,0.8188704,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,48.50%
1,Rhonda Sullivan,person,Mawazam,1.0,0,1,0.80661136,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,48.50%
1,c66f5cd5-3891-43ce-a3f8-0147b3d643b1,location,Unknown,2.0,0,2,0.94840953,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,32.67%
1,Jonathan Moody,person,Country_271835,3.0,3,0,0.9102669866666666,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,22.00%
1,2362,organization,Unknown,1.0,0,1,0.8661583,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,54.67%
1,âunregulatedâ,Uncategorized,Unknown,1.0,1,0,0.85003227,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,50.17%
1,cc3c9a3e-9226-43e0-9c2e-2cabec77b0fc,location,Unknown,1.0,1,1,0.8877235,1,2,0,0,0,2,0,0,2,0,0,0,0,0,0,6.17%
1,âPartnersâ,Uncategorized,Unknown,1.0,1,0,0.81350946,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,50.17%
1,b8649055-5b40-43e1-ba33-93182cf978d4,location,Unknown,2.0,2,0,0.8503890350000001,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,22.00%
1,Wanda Collins,person,Country_271835,1.0,1,0,0.8863163,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,37.83%
1,Sylvia Johnson,person,Country_271835,1.0,1,0,0.8020135,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,37.83%
1,Carol Wade,person,Country_271835,2.0,2,0,0.89008565,2,2,1,0,1,0,0,0,2,0,0,0,0,0,0,22.00%
1,âgreenâ,Uncategorized,Unknown,1.0,1,0,0.9139637,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,50.17%
1,Rhonda Price,person,Oceanus,1.0,1,0,0.8380098,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,37.83%
1,Jennifer Brown,person,Country_271835,1.0,1,0,0.9229469,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,37.83%
1,Laurie Clark,person,Country_271835,1.0,1,0,0.80357856,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,37.83%
1,1301719,organization,Unknown,1.0,1,0,0.85170656,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,50.17%
1,Rose,Uncategorized,Unknown,2.0,1,1,0.8685290649999999,2,2,0,0,0,2,0,0,1,0,0,0,1,0,0,18.50%
1,Curtis Grant,person,Country_271835,2.0,0,2,0.8236672,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,32.67%
1,1f899410-3447-48e7-bcb3-cbff10619e86,location,Unknown,1.0,0,1,0.8627963,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,48.50%
1,e631b105-4953-43e1-8d37-a3ab5dd3d860,location,Unknown,2.0,2,0,0.84780022,2,2,2,0,0,0,0,0,1,0,0,0,0,1,0,22.00%
1,Travis Sparks,person,Country_271835,2.0,0,2,0.845662225,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,32.67%
1,30880,organization,Unknown,2.0,0,2,0.8588412350000001,2,2,0,1,1,0,1,0,1,0,0,0,0,0,0,45.00%
1,6 Ray LLC Enterprises,Uncategorized,Unknown,3.0,1,3,0.8886367150000001,3,4,2,2,0,0,0,0,1,1,0,0,2,0,0,23.00%
1,AirPods,vessel,Unknown,1.0,1,1,0.932887705,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,6.17%
1,979294,organization,Unknown,1.0,0,1,0.84055233,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,60.83%
1,Diana Dawson,person,Country_271835,7.0,0,7,0.91045279,7,7,1,1,4,1,1,0,1,3,1,1,0,0,0,32.67%
1,Margaret Hodges,person,Country_271835,5.0,0,9,0.8800204166666667,5,9,1,2,0,6,3,1,5,0,0,0,0,0,0,32.67%
1,Terri Rodriguez,person,Country_271835,1.0,0,2,0.9137537,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,32.67%
1,Michelle Evans,person,Country_271835,2.0,0,2,0.8174549799999999,2,2,1,0,0,1,0,0,0,0,1,0,0,1,0,32.67%
1,2ed68d75-994e-43dd-b326-a2adfa540562,location,Unknown,2.0,2,0,0.8218271100000001,2,2,0,0,0,2,0,0,0,1,1,0,0,0,0,22.00%
1,90c3cb48-8060-4a55-804c-710044d19487,location,Unknown,3.0,0,3,0.8554007100000001,3,3,2,0,0,1,0,0,0,1,1,0,0,1,0,32.67%
1,course years,event,Unknown,1.0,1,0,0.8604057,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,37.83%
1,Deborah Porter DDS,person,Country_271835,2.0,1,1,0.8707264,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,6.17%
1,water fishing,vessel,Unknown,1.0,1,0,0.8216502,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,37.83%
1,874124852,organization,Unknown,1.0,2,0,0.88199,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,34.33%
1,36,organization,Unknown,1.0,1,0,0.82006115,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,50.17%
1,Ocano del Este SE,Uncategorized,Unknown,4.0,0,4,0.8562884675,4,4,0,0,3,1,0,0,0,2,1,0,0,1,0,26.50%
1,Felbab-Brown,Uncategorized,Unknown,3.0,0,3,0.8584699533333334,3,3,0,3,0,0,0,0,1,1,1,0,0,0,0,32.67%
1,Marmooska Shipyard Sagl United,Uncategorized,Unknown,3.0,0,3,0.8638538000000001,3,3,1,0,0,2,0,1,1,0,1,0,0,0,0,32.67%
1,Kagera River  Company Solutions,Uncategorized,Unknown,3.0,0,3,0.9019905666666664,3,3,0,2,0,1,0,0,1,2,0,0,0,0,0,45.00%
1,Dispenseroo,Uncategorized,Unknown,2.0,0,2,0.822990715,2,2,0,0,1,1,0,1,0,0,1,0,0,0,0,32.67%
1,Faroe Islands Plc Investment,Uncategorized,Unknown,1.0,0,1,0.9011563,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,60.83%
1,Memphis Women,Uncategorized,Unknown,2.0,0,2,0.81558202,2,2,1,0,0,1,0,0,1,0,1,0,0,0,0,32.67%
1,0fab17df-2c08-46b6-8ce9-b13b3a60ff3d,location,Unknown,2.0,2,0,0.83221932,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,22.00%
1,Basketball,Uncategorized,Unknown,3.0,1,2,0.8246621099999999,3,3,1,1,0,1,0,1,1,0,1,0,0,0,0,16.83%
1,Michael Limited Liability Company,Uncategorized,Unknown,2.0,0,2,0.8314174700000001,2,2,0,0,1,1,0,0,2,0,0,0,0,0,0,45.00%
1,STL,Uncategorized,Unknown,1.0,0,1,0.91627383,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60.83%
1,Mount Kenya Estuary Sp Holdings,Uncategorized,Unknown,6.0,0,6,0.8397309733333334,6,6,1,0,1,4,0,4,1,0,1,0,0,0,0,32.67%
1,Stock SA,Uncategorized,Unknown,2.0,0,2,0.86148733,2,2,0,1,0,1,1,0,1,0,0,0,0,0,0,45.00%
1,Single Seafood,Uncategorized,Unknown,2.0,1,1,0.81353265,2,2,1,0,0,1,0,0,2,0,0,0,0,0,0,18.50%
1,Michelle Aguilar,person,Country_271835,1.0,1,0,0.9377806,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,37.83%
1,f383ad5f-7949-495e-8427-556b64decaca,location,Unknown,2.0,2,0,0.8541091,2,2,0,0,1,1,0,0,2,0,0,0,0,0,0,22.00%
1,SaltwaterSavor Shipyard LC Merchants,Uncategorized,Unknown,1.0,1,0,0.93499553,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,50.17%
1,Brandon Berger,person,Country_271835,1.0,1,0,0.951431,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,37.83%
1,8513,organization,Unknown,1.0,1,0,0.9028346,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,50.17%
1,âexemplaryâ,Uncategorized,Unknown,1.0,1,0,0.84756887,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,50.17%
1,Bloomberg Law,Uncategorized,Unknown,1.0,1,0,0.85740256,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,50.17%
1,14636,organization,Unknown,1.0,1,0,0.8686541,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,50.17%
1,Patricia Flores,person,Oceanus,1.0,2,0,0.902030705,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,22.00%
1,Danish Lobster Limited Liability Company Brothers,company,Country_271835,2.0,2,0,0.8591035899999999,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,34.33%
1,Blue Water Ventures Kga,Uncategorized,Unknown,2.0,1,1,0.813779145,2,2,0,0,1,1,1,0,1,0,0,0,0,0,0,18.50%
1,Lindsey Conway,person,Country_271835,1.0,1,0,0.83174574,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,37.83%
1,Snow Crab,vessel,Unknown,1.0,1,0,0.8539889,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,37.83%
1,332bb88e-0a63-41e3-8a27-87795fd552e9,location,Unknown,2.0,0,2,0.86070282,2,2,0,0,0,2,1,0,0,0,0,0,0,0,1,32.67%
1,463,organization,Unknown,5.0,1,4,0.88493074,5,5,2,3,0,0,0,1,0,4,0,0,0,0,0,23.00%
1,a086a63d-19c7-4241-845a-f82c628d09a2,location,Unknown,2.0,0,2,0.8393306199999999,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,32.67%
1,368951,organization,Unknown,2.0,0,2,0.810360125,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,45.00%
1,Pregolya Delivery Cruise ship,company,Country_246944,1.0,0,1,0.8965735,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60.83%
1,2430986,organization,Unknown,2.0,0,2,0.864679325,2,2,0,1,0,1,0,1,0,1,0,0,0,0,0,45.00%
1,400,organization,Unknown,1.0,0,1,0.9046579,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,54.67%
1,Vincent Cummings,person,Country_271835,1.0,0,1,0.8481842,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,48.50%
1,In month,movement,Unknown,1.0,0,1,0.9122542,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,48.50%
1,Â£103,Uncategorized,Unknown,2.0,2,0,0.9045385,2,2,0,2,0,0,1,0,0,1,0,0,0,0,0,34.33%
1,Tiffany Stephens,person,Country_246944,4.0,0,4,0.860779425,4,4,2,1,0,1,1,1,2,0,0,0,0,0,0,32.67%
1,775841,organization,Unknown,3.0,3,0,0.8405349000000001,3,3,0,0,0,3,0,1,0,1,1,0,0,0,0,15.83%
1,5609469a-5721-4c94-92ed-ce7770055960,location,Unknown,2.0,1,1,0.81941025,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,6.17%
1,7443,organization,Unknown,2.0,0,2,0.81653655,2,2,0,0,0,2,0,1,0,0,1,0,0,0,0,32.67%
1,86ac9e66-f9e8-4f2b-ad17-39a52c23288c,location,Unknown,2.0,2,0,0.8517779400000001,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,22.00%
1,The Defendantsâ,Uncategorized,Unknown,2.0,0,2,0.843491345,2,2,0,0,0,2,1,0,0,0,1,0,0,0,0,32.67%
1,176729,organization,Unknown,2.0,0,2,0.87125625,2,2,0,1,1,0,0,1,0,1,0,0,0,0,0,45.00%
1,3657479,organization,Unknown,2.0,0,2,0.80747415,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,45.00%
1,8978,organization,Unknown,2.0,1,1,0.905244835,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,18.50%
1,914,organization,Unknown,2.0,0,2,0.911339135,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,45.00%
1,172279392,organization,Unknown,2.0,1,1,0.82585693,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,12.33%
1,765078,organization,Unknown,2.0,0,2,0.870935475,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,38.83%
1,73470062,political_organization,Unknown,2.0,1,1,0.82729085,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,6.17%
1,663,organization,Unknown,2.0,2,0,0.86232647,2,2,0,2,0,0,0,1,0,0,1,0,0,0,0,22.00%
1,553828215,organization,Unknown,3.0,1,2,0.8583058933333333,3,3,0,2,1,0,1,1,0,0,1,0,0,0,0,16.83%
1,88b35c10-45ae-4ded-ae4a-6cad038cfd91,location,Unknown,3.0,0,3,0.8568673466666668,3,3,0,3,0,0,0,2,1,0,0,0,0,0,0,32.67%
1,6d0e9c69-47a0-497e-b26e-28755c949385,location,Unknown,2.0,0,2,0.84589115,2,2,0,0,0,2,0,1,0,1,0,0,0,0,0,32.67%
1,Mary Clements,person,Country_271835,5.0,4,1,0.8949818300000001,5,5,0,1,4,0,1,0,1,1,1,1,0,0,0,6.17%
1,Scott Johnson,person,Country_271835,2.0,0,2,0.81780048,2,2,0,1,1,0,1,0,0,1,0,0,0,0,0,32.67%
1,Barry Harris,person,Country_247330,2.0,0,2,0.919243675,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,32.67%
1,Randall Newman,person,Country_271835,2.0,0,2,0.8343934850000001,2,2,1,0,0,1,1,0,1,0,0,0,0,0,0,32.67%
1,958644,organization,Unknown,2.0,1,1,0.86356623,2,2,0,1,1,0,0,1,0,1,0,0,0,0,0,18.50%
1,David Romero,person,Country_271835,2.0,0,2,0.91610315,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,32.67%
1,Thomas Watkins,person,Country_271835,2.0,0,2,0.8506674999999999,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,32.67%
