name,tot_company,tot_revenue
Christine Pittman,1,233652.2409
Robin Wall,1,233652.2409
Kyle Le,2,233652.2409
Mr. Matthew Reed PhD,1,233652.2409
Chase Travis,1,233652.2409
Gary Jackson,1,233652.2409
James Simon,1,233652.2409
Daniel Baker Jr.,1,0
Steven Noble,2,120666.6728
James Bradshaw,1,17994.3564
Michael Galloway Jr.,1,0
Amanda Orozco,1,2357.8872
Vincent White,1,2357.8872
Sarah Robinson,3,3692.98685
Pamela Bean,1,3692.98685
Kaitlyn Nelson,1,0
Benjamin Day,1,80459.1606
Benjamin Brown,1,6046.6728
Charlene Wallace,1,1236.6682
Heather Smith,4,1804.775027
David Bradley,2,1236.6682
Max Wilson,1,0
Thomas Armstrong,1,1236.6682
Nicholas James,1,47776.09437
Mary Nunez,2,47776.09437
Anthony Franklin,1,47776.09437
Tim Weeks,1,0
Todd Santiago,1,29666.6728
Amanda Wells,2,12606.84235
Jordan Parks,1,11986.6728
Sarah White,2,647423.2319
Christina Johnson,2,7873.5335
Samantha Lopez,1,0
Kelly Riley,1,0
Diana Winters,1,0
Kevin Wagner,1,0
Allen Myers,1,0
Yolanda Ortiz,1,0
Jamie Benson,1,16566.6728
Jennifer Scott,2,45803.1025
Kaylee Martinez,1,45803.1025
Samantha Hill,2,0
Theresa Ochoa,1,10316.6728
Bryan Davis,1,67993.8364
Nichole Pena,1,67993.8364
Christopher Romero,1,0
Amy Harris,2,13476.6728
Juan Harrison,1,0
Shelly Brown,1,0
Robin Osborne,1,4878.51075
James Rodriguez,5,27392.23315
Kimberly Norton,1,0
Michelle Jones,5,6918.6023
Sarah Thomas,1,0
Caroline Diaz,1,0
Richard Shaffer,1,0
Ryan Pearson,1,110666.6728
Cynthia Bradley,1,0
Laurie Mejia,1,0
Lisa Winters,1,0
James Schroeder,1,0
Catherine Johnson,2,0
Anthony Hoffman,1,0
Eric Smith,3,19787.55664
Sean Crawford,1,2368.3364
Eric Stafford,1,0
Misty Morton,1,25955.5576
Shirley Murphy,1,25955.5576
William Craig,1,25955.5576
Shelley Martin,1,0
Johnny Porter,2,75466.6728
Michael Newton,1,0
Jeffrey Patrick,1,2542.4392
Laura Mcconnell,1,2542.4392
Caroline Hudson,1,0
Gabriel Maynard,1,13446.17187
Jordan Phelps,1,13446.17187
Megan Bailey,1,13446.17187
Kimberly Green,4,41460.07425
Paul Whitney,2,14296.6728
Sierra Peterson,1,5476.6728
Susan Williams,2,5636.6728
Christina Hughes,1,0
William Gonzalez,1,0
Tiffany Washington,1,0
Stephanie Sandoval,2,10016.6728
Tara Bailey,2,24966.6728
Paige Williams,1,9742.8491
Kayla Phillips,1,12901.9031
Jeffrey Jackson,2,26756.27713
Ian West,1,12822.0795
Richard Campos,1,5666.6728
Anna Schultz,1,0
Debbie Buchanan,1,0
Joseph Richardson,1,5166.6738
Susan Cox,1,0
Mike Lowe,1,2860.1719
Courtney Benjamin,1,2860.1719
Tony Todd,1,2860.1719
Dennis Hughes,1,0
Eric Cook,2,47353.48385
Joshua Porter,1,4451.32975
Scott Nielsen,1,4451.32975
John Rodriguez,1,4451.32975
Cesar Gallegos,1,4451.32975
Benjamin Miller,3,1808651.915
Amber Price,1,10296.6728
Ian Nelson,1,0
Brian Reed,1,5507.494567
Tyrone Rowland,1,5507.494567
Tammy Bates,1,5507.494567
Diana Sandoval,1,0
Ebony Huff,1,4599.4001
Brandon Eaton,1,4599.4001
Caitlin Webster,1,0
Sheila Porter,1,6077.654
Miguel Barrett,1,0
Richard Bray,1,0
Krista Harris,1,0
Jessica Scott,1,0
Gabrielle Rodgers,1,0
David Carr,1,0
Leslie Anderson,1,12766.6728
Jared Rodriguez,2,18266.6728
Regina Williams,2,0
Kimberly Brooks,1,674.6591
Matthew Hartman,1,674.6591
Michelle Payne,2,674.6591
Donna Christensen,1,674.6591
Victoria Hall,2,674.6591
Joseph Mitchell DDS,1,674.6591
Michelle Dean,1,0
Lisa Spencer,1,674.6591
Austin Griffin,2,3363.9715
Jaclyn Chan,1,0
Nancy Johnson,1,587827.2197
James Scott,4,2101745.834
Tracy Nguyen,1,587827.2197
Randy Mcmahon,2,0
George Baker,1,2973.0671
Sabrina Coleman,1,2973.0671
Robert Ruiz,1,0
Taylor Mueller,1,3632.5146
Thomas Morgan,2,3632.5146
Barbara Larsen,1,0
Keith Miller,1,0
Jaime Morales,1,0
Jacob Thornton,1,0
Kathy Williams,1,0
John Reese,1,0
Tasha Mullins,1,0
Deanna Perez,1,0
Lauren Davis,1,0
Ralph Owens,1,0
Keith Kennedy,1,0
Deborah Sullivan DDS,1,0
Nathan Perez,1,0
Sharon Hall,1,0
Bethany Cochran,1,0
Joshua Hayes,1,0
Kelly Thomas,3,0
Dana Cox,2,27601.27378
Brian White,3,0
Cynthia Snyder,3,24033.3364
Robert Gordon,2,4923.468373
Timothy Norris,1,0
Joseph Jennings,2,228.0865333
Andrew Clark,1,0
Gregory Jones,4,192562.167
James Hardy,2,11994.73538
Susan Richards,1,0
Michael Harvey,2,0
Judy Reynolds,1,0
Megan Hunter,1,0
Laura Ortega,1,0
Rachel Walter,1,0
Andrew Harris,3,2341078.38
Marie Sanders,1,0
Thomas White,2,2566.830167
Karen Gibson,1,0
Jessica Perez,2,0
Gabrielle Potter,1,0
Carmen Riley,1,0
Carlos Harris DVM,1,0
Adrienne Robertson,1,0
Scott Hart,1,0
Ashley Jordan,1,0
Steven Grant,1,0
Austin Stanley,1,0
Jessica Kelly,2,42310.63448
Whitney Smith,2,66352.81906
Ronald Mason,1,42310.63448
Melissa Harris,1,42310.63448
Amy Gonzalez,3,63957.01915
Nicholas Richards,1,0
David Davis,1,0
Vanessa Johnson,2,0
Kimberly May,2,0
David Carter,4,10315.55287
Charles Moran,1,0
Kyle Brewer,1,0
John Hudson,1,0
Victoria Porter,1,0
Audrey Lee,1,0
Sheila Carlson,1,0
Ann Booth,1,0
David Zuniga,1,0
Kevin Salazar,1,0
Laurie Price,1,0
Jason Rose,1,0
Joseph Perry,1,0
Jose English,1,0
Jason Norton,1,0
Richard Moore,1,0
Veronica Coleman,1,0
Keith Blair,1,0
Ashley Ochoa,1,0
Henry Williams,3,31083.3364
Morgan Nelson,2,31083.3364
Justin Tran,2,0
Edward Bryant,1,235489.6683
Angel Johnson,2,188626.6033
Michele Evans,1,0
Bruce Ramirez,1,0
Michelle Alexander,1,0
Dillon Pierce,1,0
Jennifer Roberson,1,28466.6728
Daniel Carpenter,1,4456.34725
Karen Shelton,1,4456.34725
Jason Cruz,1,0
Dennis Maldonado,1,16066.6728
Kristen Howard,1,1989.20758
Robert Mendoza,1,1989.20758
Kenneth Fisher,1,1989.20758
Heather Orozco,1,1989.20758
Amanda Norris,1,1989.20758
Annette Hartman,1,0
Tracey Russell,1,4933.3364
Justin Miller,3,4933.3364
Mary Anderson,2,20166.6728
Amanda Burgess,1,0
Kim Chen,1,0
Amy Bolton,1,0
Jermaine Wright,1,0
Marcus Potter,1,0
Katelyn Cross,1,0
Karla Johnson,1,0
Mrs. Julie Rojas MD,1,0
Lisa Montoya,1,0
Sara Greene,1,0
Bobby Watson,1,0
Sally Mora,1,0
Curtis Massey,1,0
Robin Espinoza,1,0
Angel Cunningham,1,0
Mr. Christopher Sims,1,0
Robert Anderson,3,0
Lisa Frank,1,0
Kimberly Walter,2,1253.742914
Mr. Jon Horn,1,0
Kristy Walker,1,0
Kyle Davis,1,0
Denise Miller,2,0
Bethany Carter,1,405.0953727
Christina Jones,3,10720.64824
Stacy Harris,1,405.0953727
William Robinson,2,405.0953727
Stephanie Diaz,1,405.0953727
Christopher Armstrong,2,405.0953727
Kenneth Tucker,1,405.0953727
Nathaniel Dixon,1,405.0953727
Joseph Bell,1,405.0953727
Adrian Kim,1,405.0953727
Olivia Peterson,1,405.0953727
Ruben Miller,1,405.0953727
Shawn Villarreal,1,405.0953727
Ryan Patterson,2,17001.36698
Daniel Johnson,2,1258.984773
Adam Thomas,3,9428.413973
Mark Esparza DVM,1,405.0953727
Casey Khan,1,0
Bobby Scott,2,405.0953727
Daniel Morris,1,405.0953727
James Thompson,4,29511.55493
Rhonda Medina,1,405.0953727
Jennifer Alvarado,1,405.0953727
Kayla Nash,1,0
Jackie Phillips,1,4078.890933
Bethany Marshall,1,4078.890933
Bradley Kennedy,1,4078.890933
William Jimenez,1,0
Dr. Jessica Carter,2,0
Mr. Francis Garcia,1,0
Troy Munoz,1,60345.5044
Christopher Mcpherson,1,424.2429818
Wayne Davis,1,424.2429818
Katelyn Gray,1,424.2429818
Karen Mcneil,1,424.2429818
Theresa Young,1,424.2429818
Kyle Gonzalez,1,424.2429818
Ashley Moore,2,424.2429818
Timothy Pena,1,424.2429818
Jason Myers,1,424.2429818
Patricia Rodriguez,1,424.2429818
Brian Sharp,1,0
David Golden,2,72757.4505
William Frederick,1,0
Alexandria Marquez,2,11256.6728
Michael Gonzales,2,0
John Flores,2,8956.6728
Joshua Smith,6,3649.82715
Stacy Todd,1,0
Mackenzie Kelly,1,5306.6728
Mary Mendez,1,4668.8344
Christian Mcgee,1,2905.481833
Joel Dunn,2,2905.481833
Steven Wells PhD,1,2905.481833
Leslie Walker,1,0
William Bell,1,114522.6452
Mark Clark,3,1173.22646
Wayne Gentry,2,63466.6728
Joseph Sullivan,1,5476.6728
Audrey Hunt,1,6718.5042
Whitney Hammond,1,0
Marcus Bullock,1,12027052.88
Keith Bird,1,12027052.88
Thomas Brooks,1,12027052.88
Yolanda Bernard,1,12027052.88
Jennifer Kerr,1,12027052.88
Michael Bush,2,12032687.55
Samantha Stevenson,1,0
Joseph Garcia,2,0
Christina Green,2,15084.79636
James Reynolds,1,0
Michael Acevedo,1,4380.422
Joshua Martin,5,7654.75465
Troy Deleon,1,0
Shirley Wolf,1,0
Vincent Vargas,1,35952.98863
Joshua Wood,1,35952.98863
Francis Price,1,35952.98863
Joe Jenkins,1,35952.98863
Michelle Clark,1,0
Sue Guerrero,1,0
Michael Parker,3,8642.122939
Chelsea Clark,1,0
Joseph Green,1,0
Joyce Payne,1,4248351.544
Timothy Williams,6,322489.593
Sydney Barr,1,1511.503688
Cheryl Jackson,1,1511.503688
Dawn Carpenter,1,1511.503688
Henry James,1,1511.503688
Courtney Jimenez,1,1511.503688
Christopher Miller,3,15050.73615
Kristen Foley,1,1511.503688
Kristin Kline,1,0
Breanna Davidson,1,3262.59086
Aaron Munoz,1,3262.59086
Lucas Sanchez,1,3262.59086
Julie Skinner,1,3262.59086
Abigail Williams,1,3262.59086
Edward Baker,2,959.6958833
Roger Lopez,1,1827.75376
Tyler Diaz,2,1827.75376
Daniel Parker,1,1827.75376
Michael Chan,1,1827.75376
Jonathan Carter,2,79661.09016
Dominique Flores,1,0
Ian Simpson,1,10881.3724
Robert Smith,6,10881.3724
James Ward,2,10881.3724
James Bullock,1,0
Brian Gomez,1,11506.1505
David Duncan,1,4766.6728
Angela Richardson,1,3837.49095
Miguel Garcia,2,4773.53647
Susan Gutierrez,1,0
Peter Finley,1,662607.5656
Christopher Peterson,2,0
Mrs. Ashlee Davis MD,1,0
Jessica Hensley,1,0
Mary Watts,1,0
Jessica Phillips,2,0
Hannah Carney,1,0
Charles Berger,1,0
Colin Johnson,2,67223.3456
Luke Higgins,2,13476.6728
Jennifer Kane,1,0
Laura Edwards,1,1499.2795
Lindsey Flowers,1,1499.2795
Amber Mendoza,1,1499.2795
Rachel Castillo,1,1499.2795
John Johnson,3,1499.2795
Craig Brown,1,1499.2795
Ruth Walker,1,0
Nathan Marquez,2,159778.1347
Randy Downs,1,57937.2395
Shelby Webb,1,0
Matthew White,4,153941.401
Bryan Sims,1,20710.49058
Randy Phillips,1,20710.49058
John Dunlap,1,20710.49058
Reginald Austin,1,20710.49058
Norma Reynolds,1,20710.49058
Sara Jackson,2,20710.49058
Jill Cole,1,20710.49058
Jerry Ferrell,1,20710.49058
Lindsay Brown,1,20710.49058
Paul Dunn,1,20710.49058
Megan Ramirez,2,0
Ashley Zimmerman,1,0
Matthew Perez,1,0
John Rice,1,5370.1778
Kyle Gutierrez,1,0
John Koch,3,0
Megan Brooks,4,0
Pamela Roberts,1,20047.122
Nina Andrews,1,20047.122
Melanie Lopez,1,0
James Becker,2,10571.05049
Gary Gardner,1,10571.05049
Anita White,1,10571.05049
Sandra Anderson,1,10571.05049
Linda Brown,2,16947.29035
Heather Thompson,1,10571.05049
Mary Preston,1,10571.05049
Eric House,1,10571.05049
Maurice Whitehead,1,10571.05049
Glen Robbins,1,0
Jennifer Cook,1,0
Brandy Gutierrez,1,0
Kenneth Davis,3,0
Larry Foster,1,0
Amy Rogers,1,0
Joy Fields,1,180487.6607
Angela Willis,1,4768.3364
Rebecca Montgomery,1,4768.3364
Adam Lawrence,1,0
Lisa Reeves,1,158457.3726
Abigail Sims,1,158457.3726
Mrs. Cynthia Glenn,1,0
Robert Gonzalez,1,19093.0895
Martin Gutierrez,1,19093.0895
Thomas Mcdonald,2,19093.0895
Bobby Wright,1,0
Robert Francis,2,4640.848633
Christy Lopez,1,4640.848633
Jacob Estrada,2,4640.848633
Susan Ochoa,1,0
Paul Fisher,1,2363.40575
Brian Mendoza,1,2363.40575
Denise Reeves,1,0
David Williamson,3,9168.606696
Jimmy Farmer,1,140.3957324
Rebecca Shelton,1,140.3957324
Thomas Carter,3,30638.1575
Jesus Ruiz,1,140.3957324
Kelsey Brown,2,140.3957324
Matthew Parks,1,140.3957324
Jessica Diaz,1,140.3957324
Derrick Rodriguez,1,140.3957324
Kimberly Boyer,1,140.3957324
Donna Smith,5,140.3957324
Carolyn Greene,1,140.3957324
Jenny Christensen,1,140.3957324
Maria Simon,1,140.3957324
Joshua Beltran,1,140.3957324
Nancy Williams,1,140.3957324
Jeffrey Harper,1,140.3957324
Lisa Bennett,1,140.3957324
Lucas King,1,140.3957324
Robert Knight,1,140.3957324
Laura Anderson,3,140.3957324
Cole Carlson,1,140.3957324
Andrew Ellis,1,140.3957324
Cynthia Cruz,1,140.3957324
Paul Valdez,1,140.3957324
Alvin Mercado,1,140.3957324
Allison Brooks,1,140.3957324
Jeffery Mathis,1,140.3957324
Gregory Parker,1,140.3957324
Audrey Riley,1,140.3957324
John Torres,2,14560.08538
Christopher Mcintyre,1,140.3957324
Mr. Brent White,1,140.3957324
Anthony Brown,3,13418.5073
Dr. Ricky Anderson DDS,1,0
Melinda Mann,1,0
Cheryl Richardson,1,0
Daniel Green,2,0
Amber Dunn,1,0
Matthew Brown,3,2684.848764
Zoe Smith,2,0
Gary Gray,2,0
Douglas Gray,1,0
Marissa Griffith,1,0
Timothy Graves,1,0
Monica Berg,1,0
Christopher Fischer,1,0
Michael Brown,6,4696.60433
Dr. Michael Lynch DVM,1,0
Donald White,1,0
Jason Lowe,1,0
Megan Pittman,1,0
Marcus White,2,235611643.2
Sean Schultz,1,0
Patricia Frey,1,0
Craig Medina,1,0
Stephen Moody,1,0
Judy Caldwell,1,0
Monica Mckenzie,1,0
Jimmy Gonzalez,1,0
Brian Rose,1,0
Mr. Troy Wilson,1,124803.4632
Greg Osborne,1,0
Mrs. Crystal Miller MD,1,34066.6728
David Barrett,1,23593.0363
Debra Montes,1,23593.0363
Mark Carroll,1,23593.0363
Christopher Washington,2,23593.0363
Brittney Miller,2,23593.0363
Leonard Young,1,0
Shannon Wright,1,13292.3364
Scott Mcdonald,1,13292.3364
Spencer Cabrera,1,0
Shawn Russo,1,1835.802568
Kenneth Spencer,1,1835.802568
Alexis Wallace,1,1835.802568
Bradley Sanchez,1,1835.802568
John Osborn,2,1835.802568
Olivia Fernandez MD,1,1835.802568
Phillip Lopez,1,1835.802568
Anthony Ball,1,1835.802568
Jennifer Evans,1,1835.802568
Sydney Mccormick,1,1835.802568
Matthew Rodriguez,1,1835.802568
Sharon Edwards,1,1835.802568
Craig Weaver,1,1835.802568
Joshua Smith II,1,1835.802568
Robert Reynolds,2,1835.802568
Julie Snyder,1,1835.802568
Catherine Jefferson,1,1835.802568
John Davila,1,1835.802568
Karen Simpson,1,1835.802568
Michelle Schultz,1,1835.802568
Stephen Mcclure,1,1835.802568
Jessica Lyons,1,1835.802568
Destiny Williams,1,1835.802568
William Fletcher,1,1835.802568
Melissa Skinner,1,1835.802568
Tracy Moses,1,1835.802568
David Delgado,1,1835.802568
Lindsay Ray,1,1835.802568
Cheryl Marks,1,1835.802568
Tammy Foster,1,1835.802568
Rose Crawford,1,1835.802568
Tyler Woods,1,1835.802568
Debbie Forbes,1,1835.802568
Kevin Neal,1,1835.802568
Mary Barron,1,0
Randy Brock,1,0
David Stein,1,6316.6728
Gregory Burton,1,0
Maureen Miller,2,0
Ashley Ramsey,1,0
Brittany Kim,1,0
Lauren Bray,1,0
David Smith,7,62887.66993
Emily Kerr,1,0
Heather Knight,1,176402.164
Lindsey Lawson,1,4786.6728
Mrs. Taylor Lowery DVM,1,0
Antonio Snow,3,137666.6728
Savannah Day,2,14307.3196
Catherine Davies,2,14307.3196
Jacob Smith,4,34573.9924
Jerry Johnson,3,14307.3196
John Robinson,3,14307.3196
Christopher Stanton,2,0
Mrs. Kelly Kim,2,9028.210964
Stephen Bailey,2,9028.210964
Jason Goodwin,2,9028.210964
Adam Johnson,5,59846.65496
Richard Young,2,9028.210964
David Villarreal,3,9028.210964
Sharon Harrington,2,9028.210964
Deborah Huang,2,9028.210964
Chris Medina,2,9028.210964
Allison Sampson,2,9028.210964
Charles Hill,2,0
Christopher Ortiz,1,0
Brittany Hughes,3,4926.6728
Jamie Freeman,1,11776.6728
Cynthia Lee,2,170666.6728
Jennifer Bennett,1,6516260.164
Gabriel Watson,1,11994.73538
Connie White,1,11994.73538
Evelyn Crawford,1,11994.73538
Mathew Thomas,1,11994.73538
Ashley Green,2,11994.73538
Hailey Chavez,1,0
Anthony Jackson,4,6372.217926
Jamie Morris,1,0
Amanda Clark,2,0
Kimberly Turner,1,0
Justin Lopez,2,20866.6728
Joseph Hodges,2,19572.8025
Kyle Kelley,2,19572.8025
David Kirby,2,19572.8025
Ronnie Greer,2,19572.8025
Eduardo Graham,2,0
Laura Small,3,25504.48215
Eric Cantrell,1,3377.7288
Meredith Spencer,1,3377.7288
Justin Vaughn,1,0
Megan Knight,1,0
Heather Mcmahon,1,1256.981469
Hector Pierce,1,1256.981469
William Lyons,1,1256.981469
Mary Rodriguez,1,1256.981469
Melanie Pierce,1,1256.981469
Christie Moreno,1,1256.981469
Peter Baker II,1,1256.981469
Ricky Rogers,1,1256.981469
Daniel Marquez,1,1256.981469
Robert Garcia,2,1256.981469
Lisa Barker,2,1256.981469
Mr. Michael Hunter II,1,1256.981469
Hannah Herrera,1,1256.981469
Tina Smith,2,1256.981469
Brian Henry,1,1256.981469
Stephen Hutchinson,1,1256.981469
Mackenzie Norman,1,1256.981469
Aaron Russell,1,1256.981469
Rebecca Garza,1,1256.981469
Sarah Jones,3,3144.595372
Kyle Armstrong,1,1256.981469
Sarah Malone,1,1256.981469
Mark Myers,3,7153.514119
Thomas Barnett,1,1256.981469
Madison Mendoza,1,1256.981469
Veronica Hardin,1,1256.981469
Megan Brown,3,1835.028029
Christina Gibson,1,1256.981469
Matthew Cook,1,1256.981469
Phillip Walsh,1,1256.981469
Diane Price,1,1256.981469
Rachel Bird,1,1256.981469
Brandon Moore,1,1256.981469
Nichole Clarke,1,1256.981469
Leslie Mcdowell,1,1256.981469
Steve Murillo,1,1256.981469
Jim Simpson,1,1256.981469
Maria Harrison,1,1256.981469
David Jackson,4,1256.981469
Nicole Maxwell,1,1256.981469
Richard Ferguson,1,1256.981469
Dustin Baker,1,1256.981469
Antonio Kelly,2,798681.3161
Connor Baker,1,1256.981469
Angel Hunter,1,1256.981469
Morgan Gomez,1,1256.981469
Jennifer Johnston,2,1256.981469
John Randolph,1,0
Denise Rangel,2,0
Dave Barrett,2,0
Shawn Ford,1,16349.68
Walter Harris,2,0
Stephen Huerta,1,5045.593733
Ronald Jackson,2,5744.631691
Tracy Flores,1,5045.593733
Zachary Collins,2,0
Sherri Hernandez,3,0
Keith James PhD,1,4668.29925
William Dunn,2,6125.98188
Shannon Walsh,1,8160.7938
Michael Shaw,2,0
Carla Rivera,1,10956.6728
Jacob Lopez,1,0
Jenny Johnson,1,0
Linda Bradley,1,0
Renee Rodriguez,2,0
Randy Drake,1,0
Stephen Mathis,1,0
James Vazquez,2,0
Jeffrey Barrett,1,0
Rebecca Raymond,1,0
Heather Rodriguez,1,0
Michele Lee,1,0
Jessica Myers,1,0
Jason Craig,1,0
Yolanda Wolfe,1,0
Gregory Aguilar,1,23151.51571
Stephen Nichols,1,23151.51571
Jennifer Thompson,1,23151.51571
Amanda Smith,5,32788.61522
Christopher Torres,2,28980.43971
Lisa Perry,1,23151.51571
Susan Mcgee,1,0
Angela Gonzalez,2,23151.51571
Lawrence Hernandez,1,23151.51571
Christopher Bates,1,23151.51571
Walter Perez,1,23151.51571
Michael Roberts,2,146733.3456
Terry Skinner,1,3575.175267
Carla Johnson,1,3575.175267
Carrie Le,1,3575.175267
Alyssa Campbell,1,0
Daniel Burns,2,13896.6728
Bryan Conner,2,0
Meghan Lucero,2,34466.6728
Donna Morrison,1,10315.55287
Joshua Lozano,1,10315.55287
Jessica Barajas,1,10315.55287
Madison Combs,1,10315.55287
Kelsey Atkins,1,10315.55287
Joseph Rose,1,10315.55287
Patrick Dawson,1,10315.55287
Cameron Porter,1,0
Terry Davis,1,5634.671133
Tamara Miller,1,5634.671133
George Schmidt,1,5634.671133
Kimberly Zuniga,1,5634.671133
Jack Hoffman,1,5634.671133
Jonathan Lopez,2,6516.310216
Michael Smith,9,21560.39464
Jill Collins,1,5634.671133
Gene Mills,1,0
Nicole Craig,2,5634.671133
Wesley Aguilar,1,5634.671133
Diana Bryant,1,0
Sharon Trevino,1,5634.671133
Shelly Martin,1,0
Miranda Hansen DVM,1,36095.4427
Shannon Williams,2,283666.8187
Crystal Nolan,1,0
Shelby Casey,1,0
Richard Hopkins,1,3504.1449
Jennifer Swanson,1,3504.1449
Lori Hansen,1,3504.1449
Lori Stevens,1,3504.1449
Ronald Moody,1,0
Cassidy Mora PhD,1,0
Tiffany Burns,1,0
Henry Wood,1,0
David Stewart,4,0
Amy Morgan,1,0
Mr. James Barker,1,0
Stephanie Lawson,1,0
Jeffrey Ferguson,1,0
Gary Paul,1,0
Janice Roberts,1,567384.9625
Scott Smith,4,601882.6718
Mr. Michael Hernandez,1,0
Stephen Dougherty,2,5576.6728
Robert Moreno,1,59866.1877
Laura Robinson,4,136023.2792
Holly Patterson,1,4783.7366
Nicole Stuart,1,229536.9884
Kayla Flores,2,229536.9884
Jeremy Yates,1,229536.9884
Rebecca Sanders,1,229536.9884
James Peterson,2,229536.9884
Mario Peters,1,229536.9884
Joseph Bean,1,229536.9884
Mitchell Gray,1,229536.9884
Jordan Johnson,2,229536.9884
Laura Paul,1,229536.9884
Rebecca Hayes,1,229536.9884
Darrell Stokes,1,0
Cody Riddle MD,1,0
Ian Duncan,1,0
Brian Jackson,2,16679.98575
Angela Williams,1,16679.98575
Margaret Mills,1,16679.98575
Sarah Stewart,1,16679.98575
Krista Vasquez,1,16679.98575
Hailey Mcdowell,1,16679.98575
Katherine Palmer,1,16679.98575
Mrs. Kristi Cooper MD,1,16679.98575
Timothy Ingram,1,16679.98575
Robert Dixon,1,16679.98575
Jose Kirby,1,16679.98575
Angela Jacobs,1,16679.98575
Joseph Mcdonald,1,16679.98575
Mrs. Jessica Zimmerman,1,16679.98575
Corey Spears,1,16679.98575
Linda Flores,1,0
David Barton,1,5306.6728
Daniel Patrick,1,0
Kyle Porter,1,21637.44965
Jay Cuevas,1,21637.44965
Jeffrey Walker,1,0
Jonathan Gonzales,3,24966.6728
Brandy Delgado,1,0
Rita Buckley,1,66816.8285
Melissa Mendoza,1,0
Valerie Houston,1,0
Kevin Allen,1,256886.1317
Frank Green,1,12236.6728
Melissa Griffith,1,0
Kelli Sanders,1,10113.98003
Carlos Jackson,2,12467.52658
Amy Green,2,10113.98003
Olivia Coleman,1,10113.98003
Patricia Mcgee,1,0
Jaime Garcia,1,0
Linda Bennett,1,0
Caleb Smith,1,0
Kari Price,1,0
Robert Browning,2,0
Jeremy Williams,4,35024.13456
Sarah Carey,1,0
Joanne Dillon,1,0
Shelly Fox,1,0
Michael Mills,2,0
Denise Nguyen,1,0
Patty Gray,1,0
Stephen Carter,1,0
Douglas Soto,1,0
Joshua Flores,1,0
Barbara Cooper,1,0
Brittany Richardson PhD,1,0
Megan Gomez,1,0
Tammy Bryan,1,0
John Daniel,1,0
Sharon Snyder,1,0
Cathy Yang,1,0
Jessica Estrada,1,0
Michael Sellers,1,0
Aaron Allen,1,0
David Haynes,1,0
Emily Esparza,1,0
Melissa Ramos,1,0
Melissa Anderson,1,0
Jenna Wilson,1,0
Michael Johnson,11,131608.6467
Melissa David,1,0
Erik Page,1,0
Jason Clarke,1,0
Carrie Jenkins,1,0
Ralph Thompson,1,0
Sarah Dunn,1,0
Darlene Evans,1,0
Don Anderson,1,0
Jason Torres,1,0
Bradley Vega,3,0
Sonia Miller MD,1,0
Kathleen Walker,1,0
Briana Ibarra,1,0
Faith Valdez,1,0
Amber Love,1,0
Brianna Holt,1,0
John Gonzalez,4,0
Julie Bradford,1,0
David Ortiz,2,0
Dylan Wood,1,0
Jacqueline Brown,2,0
Melissa Wolf,1,0
Heather Becker,1,0
Vanessa Schmidt,1,0
Cathy Hunter,1,0
John Ross,4,10384.27335
Kevin Warren,1,0
Gary Braun,1,0
Brianna Farley,1,0
Ms. Heather Mcgrath,1,0
Keith Lee,1,0
Guy Mann,1,0
Ashley Smith,3,0
Jesus Howell,1,0
Devin Myers,1,0
Randy Williams,1,0
Angela Mccoy,1,0
Alan Alvarez,1,0
Melissa Brown,7,7760.02662
Matthew Dean,1,0
Linda Boyd,1,0
Jason Hayes II,1,0
Jonathan Hoffman,2,0
Amy Smith MD,1,0
Keith Gibson,1,0
Jorge Gallagher,1,0
Antonio Smith,1,0
Jennifer Kennedy,1,0
Lynn Patton,1,0
Ms. Angelica Cooper,1,0
Jeffery Smith,3,5436.6728
Joseph Howe,1,0
Amanda Mosley,1,0
Eric Gardner,1,0
Wendy Rogers,1,29457.1331
Christina Coleman,1,0
Michael Thomas,4,55264.0174
Dr. Megan Collins,2,11966.6728
Pamela Jennings,1,0
Kelly Jenkins,2,0
Hannah Moreno,1,4580.5586
Sarah Evans,1,4580.5586
Carlos Jimenez,1,4580.5586
Gregory Acosta,1,0
Carrie Tucker,1,0
Sherry Lindsey,2,45761.0488
Brandy Washington,2,0
David Marshall,1,61034.3453
Melanie Rocha,1,61034.3453
Monica Ruiz,2,0
Dr. Melanie Douglas,1,285551.7684
Andrea Potter,1,34366.6728
Jennifer Peterson,2,5240.553706
Daniel Robbins,2,9709.932233
Carolyn Peters,1,2383.259433
Amy Evans,1,9136.6728
Samantha Knapp,1,0
Donald Hartman,1,3415.78455
Kimberly Cook,2,42847.97555
Michael Davis,5,22153.6392
Beth Wells,1,5516.6728
Michael Berger,1,7056.6728
Theresa Snyder,1,11683.3364
Daniel Jones,2,27823.88428
Jordan Allen,1,0
Tammy Hawkins,1,20403.17787
Chase Nunez,1,20403.17787
Jenny Benson,1,20403.17787
Jennifer Estes,2,20403.17787
Jacqueline Thomas,1,20403.17787
Jill Smith,1,20403.17787
Bradley Arnold,1,0
Diane Martin,1,27769.27173
Laura Ray,1,27769.27173
Mary Gilbert,1,27769.27173
Karen Powell,2,0
Elijah Knight,1,4787.41145
Steven Cox,2,148257.9644
Jeffrey King,1,0
Brett Wells,2,15966.6728
Corey Warren DDS,1,17466.6728
Jasmine Newman,1,0
Evelyn Marshall,1,0
Alison Mayo DDS,1,3295.77265
Curtis Miller,1,3295.77265
Kelli Anderson,1,0
