company_id,BOCnt,CCCnt
Andrew Mcintosh,1,0
Andrew Mckinney,0,1
Andrew Mcpherson,1,0
Andrew Meadows,1,0
Andrew Merritt,1,0
Andrew Miller,1,3
Andrew Mills,0,1
Andrew Montgomery,1,0
Andrew Morgan,2,0
Andrew Morris,0,1
Andrew Myers,1,0
Andrew Nolan,1,0
Andrew Obrien,1,0
Andrew Ortiz,0,2
Andrew Osborn,1,0
Andrew Osborne,1,0
Andrew Parker,0,1
Andrew Parrish,0,2
Andrew Petty DDS,1,0
Andrew Poole,1,0
Andrew Ramos,1,0
Andrew Ramsey,1,0
Andrew Rangel,1,0
Andrew Reed,2,0
Andrew Reynolds,0,1
Andrew Richardson,1,0
Andrew Robbins,1,0
Andrew Rodgers,0,1
Andrew Rodriguez,2,0
Andrew Rojas,0,1
Andrew Ross PhD,1,0
Andrew Russell,1,0
Andrew Sanchez,1,0
Andrew Short,1,0
Andrew Singleton Jr.,1,0
Andrew Solis,1,0
Andrew Steele,0,1
Andrew Stevens,1,0
Andrew Stevenson,1,0
Andrew Sullivan,1,0
Andrew Summers MD,1,0
Andrew Taylor,3,0
Andrew Terrell,1,0
Andrew Thomas,0,1
Andrew Thompson,0,3
Andrew Ward,1,0
Andrew Watkins,0,2
Andrew Wells,0,1
Andrew West,1,0
Andrew Williams,2,3
Andrew Williams MD,1,0
Andrew Williamson,0,1
Andrew Wilson,1,0
Andrew Woodward,1,0
Andrew Yu,1,0
Angel Brown,1,0
Angel Burke,0,1
Angel Clark,0,1
Angel Conner,1,0
Angel Cunningham,1,0
Angel Day,1,0
Angel Frank,1,0
Angel Graves,0,1
Angel Gregory,1,0
Angel Grimes,1,0
Angel Hunter,1,0
Angel Johnson,1,1
Angel King,2,0
Angel Lowe,1,0
Angel Morales,1,0
Angel Olson,1,0
Angel Potter,1,0
Angel Reed,1,0
Angel Tucker,1,0
Angel Walters,1,0
Angel Waters,1,0
Angela Alvarado,0,1
Angela Anderson,1,0
Angela Ayala,1,0
Angela Bailey,0,1
Angela Ballard,1,0
Angela Barker,0,1
Angela Barrett,1,0
Angela Bates,1,0
Angela Bender,0,1
Angela Boyd,1,1
Angela Brooks,2,0
Angela Bruce,1,0
Angela Bryant,0,1
Angela Burns,0,1
Angela Bush,1,0
Angela Campbell,1,0
Angela Carlson,1,1
Angela Castaneda,1,1
Angela Chavez,1,0
Angela Cole,0,1
Angela Cook,0,1
Angela Davis,0,1
Angela Delgado,0,1
Angela Dodson,1,0
Angela Dudley,1,0
Angela Forbes,1,0
Angela Freeman,1,0
Angela Garcia,1,0
Angela George,1,0
Angela Giles,1,0
Angela Glenn,0,1
Angela Gomez,2,0
Angela Gonzalez,1,1
Angela Gray,1,0
Angela Green,0,1
Angela Hahn,1,0
Angela Hall,1,0
Angela Hanson,1,0
Angela Hardin,1,0
Angela Harris,1,0
Angela Hebert,1,0
Angela Hensley,1,0
Angela Herrera,0,1
Angela Hodges,1,0
Angela Hudson,0,1
Angela Irwin,0,1
Angela Jackson,1,0
Angela Jacobs,1,0
Angela Johnson,3,0
Angela Jones,3,0
Angela Kennedy,0,1
Angela King,0,1
Angela Lambert,0,1
Angela Landry,1,0
Angela Lopez,0,1
Angela Manning,0,1
Angela Massey,0,1
Angela Mccormick,1,1
Angela Mccoy,1,0
Angela Mcguire,0,1
Angela Mcintosh,0,1
Angela Mcknight,0,1
Angela Medina,0,1
Angela Mendoza,0,1
Angela Moore,2,0
Angela Morales,0,1
Angela Morris,1,0
Angela Morrow,1,0
Angela Moses,1,0
Angela Munoz,1,0
Angela Navarro,1,0
Angela Nguyen,1,0
Angela Novak,1,0
Angela Nunez,1,0
Angela Oliver,1,0
Angela Ortiz,1,0
Angela Osborne,0,1
Angela Parker,1,1
Angela Parks,1,0
Angela Patterson,0,1
Angela Paul,1,0
Angela Perez,1,2
Angela Pierce,3,0
Angela Pineda,1,0
Angela Powell,0,1
Angela Reed,1,0
Angela Reed MD,1,0
Angela Reynolds,1,0
Angela Richardson,1,0
Angela Riggs,1,0
Angela Robinson,1,0
Angela Rodriguez,1,0
Angela Rogers,1,0
Angela Schmitt,1,0
Angela Schneider,1,0
Angela Schultz,2,0
Angela Sharp,1,0
Angela Silva,1,0
Angela Smith,1,2
Angela Solis,1,0
Angela Spencer,1,0
Angela Stewart,2,0
Angela Sullivan,1,0
Angela Taylor,3,0
Angela Torres,1,0
Angela Velasquez,0,1
Angela Velazquez,1,0
Angela Villarreal,1,0
Angela Ward,2,0
Angela Webster,1,0
Angela Williams,1,0
Angela Willis,1,0
Angela Wood,0,7
Angela Wu,1,0
Angela Yates,1,0
Angelica Beck,1,0
Angelica Bond,1,0
Angelica Campbell,0,1
Angelica Carr,1,0
Angelica Cox,1,0
Angelica Davis,0,1
Angelica Fields,1,0
Angelica Gates,0,1
Angelica Hill,1,0
Angelica Hurst,0,1
Angelica Ingram,1,0
Angelica Johnson,1,0
Angelica Lutz,0,1
Angelica Mendoza,0,1
Angelica Munoz,1,0
Angelica Oneal,1,0
Angelica Pace,0,1
Angelica Thompson,0,1
Angelica Wheeler,3,0
Angie Braun,1,0
Angie Brown,1,0
Angie Butler,1,0
Angie Floyd,0,1
Angie Martinez,1,0
Angie Newman,1,0
Angie Ryan,1,0
Angie Stevens,0,1
Angie Walls,1,0
Anita Cooper,1,0
Anita Edwards,1,0
Anita Flores,1,0
Anita Hancock,1,0
Anita Knapp,1,0
Anita Long,1,1
Anita Lyons,1,0
Anita Nguyen,0,1
Anita Rivera,1,0
Anita Walton,2,0
Anita White,1,0
Anita Wilson,1,0
Ann Alexander,0,1
Ann Anderson,0,1
Ann Bates,1,0
Ann Blanchard,1,0
Ann Booth,1,0
Ann Brown,0,1
Ann Burgess,0,1
Ann Burton,1,1
Ann Ellis,1,0
Ann Forbes,1,0
Ann Gonzalez,0,1
Ann Hernandez,0,1
Ann Hill,1,0
Ann House,1,0
Ann Hudson MD,1,0
Ann Johnson,1,0
Ann Johnston,1,0
Ann King,1,0
Ann Liu,1,0
Ann Martin,1,0
Ann Mason,0,1
Ann Rodriguez,1,0
Ann Rogers,1,0
Ann Rush,1,0
Ann Russo,1,0
Ann Sanchez,1,0
Ann Saunders,1,0
Ann Shields,1,0
Ann Smith,0,1
Ann Stokes,1,0
Ann Thomas,0,1
Ann Weeks,0,1
Ann Williams,1,0
Anna Adkins,0,1
Anna Aguilar,0,1
Anna Bender,1,0
Anna Brown,1,0
Anna Burke,1,0
Anna Carney,0,2
Anna Castaneda,0,1
Anna Chung,1,0
Anna Daugherty,1,0
Anna Davis,2,0
Anna Douglas,1,0
Anna Gallegos,1,0
Anna Greene,1,0
Anna Hall,1,0
Anna Hebert,0,1
Anna Hernandez,1,0
Anna Higgins,1,0
Anna Hill,1,0
Anna Jacobs,1,0
Anna James,1,0
Anna Johnson,1,0
Anna Krueger,2,0
Anna Leonard,1,0
Anna Lopez,2,1
Anna Mccarty,1,0
Anna Mitchell,1,0
Anna Petersen,0,1
Anna Schultz,0,1
Anna Scott,1,0
Anna Shaw,1,0
Anna Stevens,1,0
Anna Stone,1,0
Anna Sullivan,1,0
Anna Tanner,1,0
Anna Torres,1,0
Anna Vasquez,0,1
Anna Vaughn,1,0
Anna Wheeler,7,0
Anna Williams,0,1
Anne Allen,1,0
Anne Bell,1,0
Anne Burton,1,0
Anne Cole,0,1
Anne Cook,1,0
Anne Griffith,1,0
Anne Hayes,1,0
Anne Hunt DDS,1,0
Anne Jackson,1,0
Anne Lang,1,0
Anne Mahoney,1,0
Anne Moran,0,1
Anne Phillips,1,0
Anne Ramirez,1,0
Anne Riley,0,1
Anne Rogers,1,0
Anne Sanchez,0,1
Anne Williams,1,0
Anne Willis,1,0
Anne Young,1,0
Annette Adams,1,0
Annette Alvarado,1,0
Annette Anderson,1,0
Annette Armstrong,1,0
Annette Bell,0,1
Annette Bennett,1,0
Annette Crane,1,0
Annette Golden,1,0
Annette Hartman,0,1
Annette Hayes,0,1
Annette Hunt,1,0
Annette Johnson,1,0
Annette Jones,1,0
Annette Lopez,1,0
Annette Morales,1,0
Annette Perry,2,0
Annette Roberts,1,0
Annette Romero,1,0
Annette Roy,1,0
Annette Smith,1,0
Annette Williams,1,0
Anthony Abbott,1,0
Anthony Aguilar,1,0
Anthony Anderson,1,1
Anthony Atkinson,1,0
Anthony Austin,1,0
Anthony Avery,1,1
Anthony Baird,1,0
Anthony Baker,2,0
Anthony Ball,1,0
Anthony Banks,1,0
Anthony Barnes,2,0
Anthony Bennett,0,1
Anthony Berg,1,0
Anthony Brady,0,1
Anthony Branch,1,0
Anthony Brennan,1,0
Anthony Brewer,1,0
Anthony Brooks,1,0
Anthony Brown,3,0
Anthony Buckley,1,0
Anthony Burns,2,0
Anthony Campbell,1,0
Anthony Castro,0,2
Anthony Cline,1,0
Anthony Cole,1,0
Anthony Conrad MD,1,0
Anthony Cummings,1,0
Anthony David,2,0
Anthony Davis,1,0
Anthony Downs,1,0
Anthony Evans,0,1
Anthony Farrell,1,0
Anthony Fletcher,1,0
Anthony Floyd,1,0
Anthony Foster,1,0
Anthony Franklin,1,0
Anthony Gibson,1,0
Anthony Gonzales,1,0
Anthony Gonzalez,1,1
Anthony Graham,2,0
Anthony Green,1,0
Anthony Grimes MD,1,0
Anthony Hammond PhD,0,1
Anthony Hardy,1,0
Anthony Harris,5,1
Anthony Hawkins,1,0
Anthony Hensley,2,0
Anthony Hernandez,0,2
Anthony Hernandez MD,0,1
Anthony Higgins,1,0
Anthony Hoffman,1,0
Anthony Hopkins,1,0
Anthony Howard,1,0
Anthony Howell,0,1
Anthony Hudson,1,0
Anthony Hughes,1,0
Anthony Hull,0,1
Anthony Hunter,0,1
Anthony Jackson,3,1
Anthony Jacobs,1,0
Anthony Jacobson,1,0
Anthony Johns,0,1
Anthony Johnson,1,1
Anthony Johnston,1,0
Anthony Jones,2,0
Anthony Jordan,0,1
Anthony Kelly,1,1
Anthony Kelly DDS,1,0
Anthony Lee,1,1
Anthony Lucero,1,0
Anthony Marks,0,1
Anthony Martinez,3,0
Anthony Maxwell,0,1
Anthony Mccullough,1,0
Anthony Mcfarland,0,1
Anthony Mendez,0,1
Anthony Miles,1,0
Anthony Miller,2,0
Anthony Montgomery,1,0
Anthony Moore,1,2
Anthony Morgan,0,1
Anthony Morris,0,1
Anthony Munoz,3,0
Anthony Nelson,1,0
Anthony Nguyen,2,0
Anthony Noble,1,0
Anthony Ortega,0,1
Anthony Ortiz,1,0
Anthony Padilla,0,1
Anthony Patel,0,1
Anthony Payne,1,0
Anthony Perez,1,2
Anthony Ramirez,0,1
Anthony Ramos,1,0
Anthony Reed,1,0
Anthony Reid,0,1
Anthony Reyes,0,1
Anthony Richards,0,1
Anthony Rodriguez,1,0
Anthony Ruiz,1,0
Anthony Ryan,1,0
Anthony Schultz,1,0
Anthony Scott,0,1
Anthony Simpson,0,1
Anthony Soto,1,0
Anthony Stanley,1,0
Anthony Stark,1,0
Anthony Stevenson,1,0
Anthony Stewart,1,1
Anthony Stuart,1,0
Anthony Taylor,2,1
Anthony Thomas,2,1
Anthony Thompson,1,0
Anthony Trujillo,1,0
Anthony Vaughan,1,0
Anthony Wade,1,0
Anthony Walsh,1,0
Anthony Watkins,1,0
Anthony White,2,0
Anthony Wilson,2,0
Anthony Winters,1,0
Anthony Wood,1,0
Anthony Woodard,0,1
Anthony Woods,2,0
Anthony Woodward,1,0
Anthony Wright,1,0
Anthony Yoder,0,1
Anthony Young,0,2
Antonio Campbell,0,1
Antonio Campos,1,0
Antonio Cook,0,1
Antonio Davis,1,0
Antonio Duncan,1,0
Antonio Fox,1,0
Antonio Fry,1,0
Antonio Holmes,1,0
Antonio Kelly,2,0
Antonio King,1,0
Antonio Lawrence,1,0
Antonio Lowe,1,0
Antonio Mann,1,0
Antonio May,1,0
Antonio Mills,1,0
Antonio Mitchell,1,0
Antonio Morrow,1,0
Antonio Nguyen,0,1
Antonio Parker,0,1
Antonio Petersen,0,1
Antonio Simmons,0,1
Antonio Smith,1,0
Antonio Snow,0,3
Antonio Solis,1,0
Antonio Sullivan,1,0
Antonio Taylor,1,0
Antonio Terrell,0,1
Antonio Thomas,1,0
April Anderson,2,0
April Avila,1,0
April Bell,2,0
April Brown,1,0
April Burton,0,1
April Casey,1,0
April Christian,1,0
April Cohen,1,0
April Cooper,0,1
April Delgado,1,0
April Dixon,1,0
April Esparza,0,1
April Farmer,1,0
April Fitzpatrick,1,0
April Frazier,1,0
April Garcia,0,1
April Gutierrez,0,1
April Hensley,1,0
April Henson,1,0
April Hicks,1,0
April Hoffman,0,1
April Hooper,2,0
April Howard,1,0
April Johnson,1,0
April King,1,0
April Levy,1,0
April Long,1,0
April Martinez,1,0
April Meza,0,1
April Morris,0,1
April Norris,1,0
April Ortega,0,1
April Ortiz,0,1
April Peterson,1,0
April Phillips,0,1
April Roach,1,0
April Rosales,1,0
April Russell,1,0
April Sharp,1,0
April Simpson MD,1,0
April Smith,1,0
April Thompson,1,0
April Williams,1,0
April Wilson,0,1
Ariana Ayers,0,1
Ariana Fisher,1,0
Ariana Powell,1,0
Ariana Prince,1,0
Ariana Warren,1,0
Ariana Wilkerson,1,0
Ariel Hernandez,1,0
Ariel Howard,0,1
Ariel Jennings,0,1
Ariel Miller,1,0
Ariel Nelson,1,0
Ariel Palmer,1,0
Ariel Reid,1,0
Ariel Schneider,0,1
Arthur Bonilla,1,0
Arthur Davis,0,1
Arthur Edwards,1,0
Arthur Jones,1,0
Arthur Le,1,0
Arthur Martin,1,0
Arthur Rodriguez,1,0
Arthur Schwartz,1,0
Arthur Thompson,1,0
Ashlee Adams,1,0
Ashlee Bolton,1,0
Ashlee Campbell,1,0
Ashlee Cooper,1,0
Ashlee Ford,1,0
Ashlee Jackson,1,0
Ashlee Joyce,0,1
Ashlee Rich,1,0
Ashlee Schneider,1,0
Ashlee Scott,0,1
Ashlee Shelton,0,1
Ashlee Thomas,1,0
Ashlee Wilkerson,1,0
Ashley Adams,3,0
Ashley Alexander,1,0
Ashley Allen,1,0
Ashley Anderson,1,0
Ashley Andrews,0,1
Ashley Baker,1,0
Ashley Barker,0,1
Ashley Baxter,1,0
Ashley Black,0,1
Ashley Booth,0,1
Ashley Bradshaw,0,1
Ashley Brock,0,1
Ashley Brown,2,1
Ashley Buchanan,0,2
Ashley Campbell,1,0
Ashley Carlson,1,0
Ashley Carpenter,1,0
Ashley Carr,0,1
Ashley Carson,1,0
Ashley Castaneda,1,0
Ashley Chapman,1,0
Ashley Chase,1,0
Ashley Coleman,0,1
Ashley Collier,1,0
Ashley Collins,1,0
Ashley Cooper,1,0
Ashley Crawford,1,0
Ashley Dalton,1,0
Ashley Daniel,1,0
Ashley Davenport,0,1
Ashley Diaz,1,0
Ashley Duncan,2,0
Ashley Edwards,1,0
Ashley Estrada,1,0
Ashley Fischer,1,0
Ashley Ford,1,0
Ashley Foster,1,0
Ashley Garcia,3,0
Ashley Gonzalez,0,2
Ashley Graves,0,1
Ashley Gray,1,0
Ashley Green,2,0
Ashley Grimes,0,1
Ashley Guerrero,1,0
Ashley Gutierrez,1,0
Ashley Hampton,1,0
Ashley Harris,6,0
Ashley Henderson,0,3
Ashley Herrera,1,0
Ashley Hickman,0,1
Ashley Hill,2,0
Ashley Hinton,1,0
Ashley Holmes,2,0
Ashley Hunter,1,0
Ashley Ibarra,0,1
Ashley Johns,1,0
Ashley Johnson,3,0
Ashley Johnston,1,0
Ashley Jones,1,0
Ashley Jordan,1,0
Ashley Kelly,1,0
Ashley Kerr,1,0
Ashley Kirby,0,1
Ashley Klein,0,1
Ashley Lane,1,0
Ashley Lang,1,0
Ashley Larson,1,0
Ashley Lee,3,0
Ashley Lewis,1,0
Ashley Lopez,2,0
Ashley Lozano,0,1
Ashley Lyons,1,0
Ashley Maldonado,1,0
Ashley Marsh,0,2
Ashley Matthews,1,0
Ashley Maynard,0,1
Ashley Mcmahon,0,1
Ashley Mcpherson,1,0
Ashley Mendez,0,2
Ashley Moore,2,0
Ashley Moran,1,0
Ashley Morrison,1,0
Ashley Murillo,0,1
Ashley Murray,0,1
Ashley Myers,1,0
Ashley Navarro,0,1
Ashley Norman,1,1
Ashley Obrien,1,0
Ashley Ochoa,0,1
Ashley Oliver,1,0
Ashley Oneal,1,1
Ashley Pacheco,1,0
Ashley Payne,0,1
Ashley Perry,1,0
Ashley Pierce,0,1
Ashley Pittman,0,1
Ashley Pitts,0,2
Ashley Price,0,1
Ashley Pruitt,1,0
Ashley Ramirez,1,0
Ashley Ramos,1,0
Ashley Ramsey,1,0
Ashley Rice,0,1
Ashley Roach,1,0
Ashley Roberson,1,0
Ashley Roberts,2,0
Ashley Rodgers,0,1
Ashley Rodriguez,0,1
Ashley Ross,2,0
Ashley Ruiz,1,0
Ashley Russell,1,0
Ashley Ryan,1,0
Ashley Sanders,0,1
Ashley Scott,1,1
Ashley Scott MD,1,0
Ashley Sharp,2,0
Ashley Sherman,2,0
Ashley Simmons,1,0
Ashley Small,1,0
Ashley Smith,2,1
Ashley Snow,0,1
Ashley Sosa,0,1
Ashley Sparks,1,0
Ashley Stevens,0,1
Ashley Strickland,1,1
Ashley Sweeney,0,2
Ashley Taylor,1,2
Ashley Terrell,0,1
Ashley Thomas,0,1
Ashley Thompson,0,1
Ashley Torres,2,0
Ashley Vazquez,1,0
Ashley Walker,2,0
Ashley Wallace,1,1
Ashley Ward,0,2
Ashley Washington,2,0
Ashley Weaver,1,0
Ashley Wells,1,0
Ashley White,3,0
Ashley Whitney,0,1
Ashley Wiley,1,0
Ashley Williams,2,1
Ashley Young,1,0
Ashley Yu,1,0
Ashley Zimmerman,1,0
Audrey Allen,0,1
Audrey Bradley,1,0
Audrey Cervantes,0,1
Audrey Compton,1,0
Audrey Elliott,1,0
Audrey Ellis,1,0
Audrey Gray,1,0
Audrey Green,1,0
Audrey Harvey,1,0
Audrey Hunt,1,0
Audrey Jones,1,0
Audrey Lee,1,0
Audrey Odonnell,0,1
Audrey Page,1,0
Audrey Rice,2,0
Audrey Riley,1,0
Audrey Robinson,1,0
Audrey Rodriguez MD,1,0
Audrey Smith,1,0
Audrey Sullivan,0,1
Audrey Vaughn,0,1
Austin Anderson,1,0
Austin Bailey,1,0
Austin Bean,1,0
Austin Brown,1,0
Austin Carter,0,1
Austin Collins,0,1
Austin Cummings,0,1
Austin Davis,2,0
Austin Dillon,1,0
Austin Everett,1,0
Austin Fitzpatrick,1,0
Austin Forbes,1,0
Austin Fuentes,1,0
Austin Gaines,1,0
Austin Gillespie,1,0
Austin Griffin,2,0
Austin Hale,1,0
Austin Harris,1,0
Austin Herrera,1,0
Austin Jenkins,1,0
Austin Johnson,2,1
Austin Lowe,1,0
Austin Lyons,1,0
Austin Martinez,2,0
Austin Miller,0,1
Austin Moran,1,0
Austin Nelson,1,0
Austin Nichols,1,0
Austin Oneal,0,1
Austin Rodriguez,2,0
Austin Rollins,0,1
Austin Schultz,1,0
Austin Serrano,3,0
Austin Shaw II,0,1
Austin Sloan,0,1
Austin Smith,0,1
Austin Stanley,1,0
Austin Valencia,0,1
Austin Walls,0,2
Austin Watkins,1,0
Austin Williams,2,0
Austin Wilson,1,0
Autumn Casey,1,0
Autumn Daniel,0,1
Autumn Eaton,1,0
Autumn Gray,1,0
Autumn Hicks,1,0
Autumn Keller,0,1
Autumn Mclean,1,0
Autumn Morris,1,0
Autumn Perez,1,0
Autumn Shepard,1,0
Autumn Thomas,1,0
Autumn Trujillo,0,1
Bailey Ashley,0,1
Bailey Bruce,2,0
Bailey Gonzalez,1,0
Bailey Luna,1,0
Bailey Lutz,1,0
Bailey Montoya,1,0
Bailey Rios,0,1
Barbara Anderson,1,0
Barbara Beltran,0,1
Barbara Bishop,1,0
Barbara Brady,1,0
Barbara Brock,1,0
Barbara Brown,1,1
Barbara Burns,1,0
Barbara Burton,1,0
Barbara Cannon,1,0
Barbara Carey,1,1
Barbara Castro,1,0
Barbara Clark,1,0
Barbara Coleman,1,0
Barbara Cooper,1,0
Barbara Diaz,0,1
Barbara Downs,1,0
Barbara Dyer,1,0
Barbara Evans,1,0
Barbara Fernandez,1,0
Barbara Fisher,0,1
Barbara Fritz,1,0
Barbara Fuller,1,0
Barbara Gardner,0,1
Barbara Garrett,1,0
Barbara Glenn,1,0
Barbara Guzman,1,0
Barbara Hardin,1,0
Barbara Harris,0,1
Barbara Johnson,2,0
Barbara Jones,0,1
Barbara Kirk,1,0
Barbara Knapp,1,0
Barbara Krueger,1,0
Barbara Larsen,0,1
Barbara Lewis,0,1
Barbara Maldonado,1,0
Barbara Martin,0,1
Barbara Martinez,1,1
Barbara Mcguire,1,0
Barbara Meyers,1,0
Barbara Mitchell,2,0
Barbara Mooney,1,0
Barbara Morales,1,0
Barbara Morrow,1,0
Barbara Mueller,1,0
Barbara Pacheco,1,0
Barbara Park MD,1,0
Barbara Parker,0,1
Barbara Peck,0,1
Barbara Perkins,0,1
Barbara Ramos,1,0
Barbara Reese,1,0
Barbara Rodriguez,1,1
Barbara Rojas,1,0
Barbara Salazar,1,0
Barbara Sampson,1,0
Barbara Sanchez,1,0
Barbara Vasquez,0,1
Barbara Watts,1,0
Barbara Wells,0,1
Barbara Williams,0,2
Barbara Wilson,1,0
Barbara Woodard,1,0
Barbara Woods DDS,1,0
Barry Baker,1,0
Barry Brooks,0,1
Barry Brown,1,0
Barry Burnett,1,0
Barry Callahan,1,0
Barry Collier,0,2
Barry Cox,0,1
Barry Hahn,1,0
Barry Johnson,1,0
Barry Jones,1,0
Barry Marshall,1,0
Barry Mclaughlin Jr.,1,0
Barry Robertson,1,0
Barry Ruiz,0,1
Barry Shelton,1,0
Barry Williams,2,0
Barry Wilson,0,1
Becky Bailey,1,0
Becky Branch,1,0
Becky Dean,1,0
Becky Johnson,0,1
Becky Marshall,0,1
Becky Ray,1,0
Becky Reed,1,0
Becky Rios,0,1
Becky Weaver,1,0
Becky Weeks,0,1
Belinda Campbell,1,0
Belinda Jones,1,0
Belinda Mays,1,0
Belinda Nelson,1,0
Benjamin Allen,1,0
Benjamin Armstrong,1,0
Benjamin Barnes,1,0
Benjamin Bradley,1,0
Benjamin Brown,0,1
Benjamin Burgess,1,0
Benjamin Calhoun Jr.,1,0
Benjamin Castaneda,1,0
Benjamin Castro,0,1
Benjamin Chapman,1,0
Benjamin Chavez,1,0
Benjamin Clark,0,1
Benjamin Clements,1,0
Benjamin Conner,1,0
Benjamin Conrad,1,0
Benjamin Cooke,1,0
Benjamin Davis,0,1
Benjamin Day,0,1
Benjamin Edwards,0,1
Benjamin Fernandez,2,0
Benjamin Foster,1,0
Benjamin Frank,1,0
Benjamin Frank PhD,1,0
Benjamin Gardner,0,1
Benjamin Gentry,1,0
Benjamin Gibson,0,1
Benjamin Glass,0,1
Benjamin Gonzalez,0,3
Benjamin Grant,1,0
Benjamin Hall,1,1
Benjamin Hamilton,1,0
Benjamin Haynes,1,0
Benjamin Herman,1,0
Benjamin Hood,1,0
Benjamin Jackson,0,1
Benjamin Johnson,2,1
Benjamin Kim,1,0
Benjamin Lee,1,0
Benjamin Long,1,0
Benjamin Mahoney,1,0
Benjamin Martin,1,0
Benjamin Martinez,0,1
Benjamin Matthews,1,0
Benjamin Maynard,0,1
Benjamin Mckee,1,0
Benjamin Mcmillan,1,0
Benjamin Merritt,0,1
Benjamin Meyer,1,0
Benjamin Miller,2,1
Benjamin Mills,1,0
Benjamin Navarro,0,1
Benjamin Patrick,0,1
Benjamin Ramirez,1,0
Benjamin Smith,1,3
Benjamin Thomas MD,1,0
Benjamin Vazquez,1,0
Benjamin Wade,1,0
Benjamin Walton,1,0
Benjamin Weiss,1,0
Benjamin Wells,1,0
Benjamin White,1,1
Benjamin Wilcox,1,0
Benjamin Wilson,0,1
Benjamin Wright,1,0
Benjamin York,1,0
Benjamin Young,1,0
Bernard Gutierrez,1,0
Bernard Hall,1,0
Bernard Petersen,1,0
Bernard Tran,1,0
Beth Baker,1,0
Beth Ballard,1,0
Beth Benjamin,1,0
Beth Buckley,1,0
Beth Bush,0,1
Beth Giles,0,1
Beth Gray,0,1
Beth Hanson,0,2
Beth Harvey,1,0
Beth Ho,1,0
Beth Jennings,1,0
Beth Jones,1,0
Beth Kennedy,0,1
Beth Martin,1,0
Beth Maxwell,1,0
Beth Mcgrath,0,1
Beth Mcintyre,1,0
Beth Meadows,1,0
Beth Miller,1,0
Beth Murphy,1,0
Beth Nelson,0,1
Beth Norton,1,0
Beth Rodgers,1,0
Beth Ross,0,1
Beth Thomas,1,0
Beth Tran,1,0
Beth Wallace,1,0
Beth Ward,2,0
Beth Wells,0,1
Beth Williams,0,1
Beth Woods,1,0
Bethany Allen,1,0
Bethany Cabrera,1,0
Bethany Carter,1,0
Bethany Chen,1,0
Bethany Cochran,0,1
Bethany Garcia,1,0
Bethany Griffith,1,0
Bethany Huerta,0,1
Bethany Jones,1,1
Bethany Lawrence,1,0
Bethany Marshall,1,0
Bethany Matthews,0,1
Bethany Meyer,1,0
Bethany Moon,2,0
Bethany Ruiz,1,0
Bethany Smith,0,1
Bethany Taylor,1,0
Bethany Vasquez,1,0
Bethany Weber,0,1
Betty Garcia,1,0
Betty Holden,1,0
Betty Juarez,0,1
Betty Prince,1,0
Betty Quinn,0,1
Betty Ramos,1,0
Betty Riddle,0,1
Betty Wilson,1,0
Betty Wright,0,1
Beverly Avery,1,0
Beverly Benton,1,0
Beverly Gutierrez,1,0
Beverly Moore,3,0
Beverly Perez,0,1
Beverly Smith,1,0
Beverly Taylor,1,0
Beverly Weaver,1,0
Bianca Adams,0,1
Bianca Jones,1,0
Bianca Moore,1,0
Bianca Pierce,1,0
Bianca Robertson,1,0
Bianca Scott,1,0
Bill Carter,1,0
Bill Middleton,0,1
Bill Mitchell,1,0
Billy Anderson,0,1
Billy Arnold,1,0
Billy Burch,0,1
Billy Castro,0,1
Billy Dunn,0,1
Billy Garrett,0,1
Billy Hoffman,1,0
Billy Howell,1,0
Billy Jones,2,0
Billy Lamb,1,0
Billy Luna,1,0
Billy Martin,2,0
Billy Martinez,0,1
Billy Moore,0,1
Billy Munoz,0,1
Billy Reed,1,0
Billy Rivera,1,0
Billy Smith,1,0
Billy Williams,1,0
Billy Yang,1,0
Billy Yates,1,0
Blake Baker,1,0
Blake Davenport,1,0
Blake Davis,1,0
Blake Doyle,1,0
Blake Farmer,1,0
Blake Gould,1,0
Blake Green,1,0
Blake Harris,0,1
Blake Howell,1,0
Blake Martinez,1,0
Blake Mccormick,1,0
Blake Meyer,0,1
Blake Mills,0,1
Blake Mooney MD,1,0
Blake Rollins,0,1
Blake Shaffer,1,0
Blake Stewart MD,0,1
Bob Harrell,0,1
Bob Horton,1,0
Bobby Becker,1,0
Bobby Brown,1,0
Bobby Buchanan,0,1
Bobby Clay,0,1
Bobby Diaz,1,0
Bobby Gonzalez,1,0
Bobby Jackson,1,0
Bobby Johnston,1,0
Bobby Jones,3,0
Bobby Mitchell,1,0
Bobby Reyes Jr.,0,1
Bobby Robinson,0,1
Bobby Scott,1,1
Bobby Watson,1,0
Bobby White,0,1
Bobby Williams,1,0
Bobby Wright,0,1
Bonnie Barker,0,1
Bonnie Harris,0,1
Bonnie Ibarra,0,1
Bonnie Jimenez,1,0
Bonnie Malone,0,1
Bonnie Velazquez,1,0
Bonnie White,1,0
Brad Charles,1,0
Brad Duncan,1,0
Brad Flores,1,0
Brad Harris,1,0
Brad Howard,1,0
Brad Matthews,1,0
Brad Price,1,0
Brad Shannon,1,0
Brad Walker,0,1
Brad Washington,1,0
Bradley Anderson,1,0
Bradley Arnold,0,1
Bradley Camacho,1,0
Bradley Campbell,0,1
Bradley Chandler,1,0
Bradley Chaney,1,0
Bradley Christensen,1,0
Bradley Davis,1,0
Bradley Deleon,1,0
